state,district,ASIS_Score,ASIS_Category,enrollment_score,compliance_score,youth_score,recency_score,total_enrollments,total_updates
Chhattisgarh,Raigarh,49.098631737515944,🟠 Needs Attention,36.705283397231106,70.93788063337394,1.4103062400124986,100.0,820.0,2912.0
Chhattisgarh,Raipur,59.373256394258604,🟡 Moderate,64.54758373025275,78.86347886347886,1.1724462372522346,100.0,1442.0,5690.0
Chhattisgarh,Rajnandgaon,46.06938218666498,🟠 Needs Attention,33.39285538333464,61.847389558232926,2.3587127284254192,100.0,746.0,2310.0
Chhattisgarh,Sakti,45.13132650461068,🟠 Needs Attention,11.459210426452637,86.61478599221789,0.15946751448168228,100.0,256.0,1113.0
Chhattisgarh,Sarangarh-Bilaigarh,46.78137273250455,🟠 Needs Attention,5.863892835411311,100.0,0.08881952752462008,100.0,131.0,962.0
Chhattisgarh,Sukma,38.0758344152269,🟠 Needs Attention,10.743009774799349,57.427385892116185,1.9843400390321988,100.0,240.0,692.0
Chhattisgarh,Surajpur,42.970255389037916,🟠 Needs Attention,25.69369837806178,59.61739130434783,1.4311921981297162,100.0,574.0,1714.0
Chhattisgarh,Surguja,45.26886169020662,🟠 Needs Attention,26.54418665190006,67.47474747474747,1.7476753037989408,100.0,593.0,2004.0
Chhattisgarh,Uttar Bastar Kanker,50.783941753920956,🟡 Moderate,18.979317268812185,100.0,0.36058629310922224,100.0,424.0,2226.0
Dadra and Nagar Haveli and Daman and Diu,Dadra And Nagar Haveli,55.819281057732724,🟡 Moderate,35.604667913737124,99.51219512195122,1.0393276124951172,100.0,245.0,1224.0
Dadra and Nagar Haveli and Daman and Diu,Daman,49.05574108312455,🟠 Needs Attention,13.224590939388076,100.0,0.353455205232519,100.0,91.0,919.0
Dadra and Nagar Haveli and Daman and Diu,Diu,48.55387007342904,🟠 Needs Attention,11.626014012648856,100.0,0.26426347853751214,100.0,80.0,809.0
Delhi,Central Delhi,42.293365644762744,🟠 Needs Attention,18.811349436991215,64.96919917864476,1.6306440760167447,100.0,486.0,1582.0
Delhi,East Delhi,41.39259811988851,🟠 Needs Attention,22.02398730380247,54.70175438596491,4.439853329026159,100.0,569.0,1559.0
Delhi,Najafgarh,44.42719531610824,🟠 Needs Attention,0.9676620080756797,100.0,0.05443616981060748,95.61643835616438,25.0,149.0
Delhi,New Delhi,45.45882411607835,🟠 Needs Attention,4.141593394563909,96.11111111111111,0.7542732797255715,100.0,107.0,519.0
Delhi,North Delhi,36.89760484742091,🟠 Needs Attention,11.263585774000912,50.0,4.074116460882547,100.0,291.0,730.0
Delhi,North East,34.99479539608374,🟠 Needs Attention,8.050947907189656,49.665071770334926,0.6529723253724312,100.0,208.0,519.0
Delhi,North East Delhi,39.14417225397761,🟠 Needs Attention,11.9603024198154,51.22580645161291,10.998519660519039,100.0,309.0,794.0
Delhi,North West Delhi,48.15648704660895,🟠 Needs Attention,46.21553750569446,52.55230125523013,4.6150019243723195,100.0,1194.0,3140.0
Delhi,Shahdara,40.58469794576663,🟠 Needs Attention,7.7800025449284655,71.98019801980197,1.0225907093503814,100.0,201.0,727.0
Delhi,South Delhi,49.70676594848476,🟠 Needs Attention,50.666782742842585,55.23664122137404,2.7902832811538816,100.0,1309.0,3618.0
Delhi,South East Delhi,40.48785839096639,🟠 Needs Attention,1.4321397719520057,80.0,0.2328658375231543,100.0,37.0,152.0
Delhi,South West Delhi,52.395297708739,🟡 Moderate,53.569768767069625,63.552346570397106,1.745121744075337,100.0,1384.0,4401.0
Delhi,West Delhi,42.84757481888362,🟠 Needs Attention,26.475232540950593,54.86131386861314,4.758706357780641,100.0,684.0,1879.0
Goa,Bardez,42.57928522642691,🟠 Needs Attention,0.13248748562064488,100.0,0.021169621593014026,87.67123287671232,2.0,62.0
Goa,Bicholim,20.0,🔴 Critical,0.0,80.0,0.0,0.0,0.0,4.0
Goa,North Goa,62.72434246684216,🟡 Moderate,58.824443615566324,100.0,0.3080375286890516,100.0,888.0,6426.0
Goa,South Goa,57.74782631833545,🟡 Moderate,42.197264170175394,100.0,0.35458826913130065,100.0,637.0,4851.0
Goa,Tiswadi,25.0,🔴 Critical,0.0,100.0,0.0,0.0,0.0,6.0
Gujarat,Ahmadabad,48.787636730213805,🟠 Needs Attention,12.509516999059256,100.0,0.13912652198411213,100.0,719.0,5142.0
Gujarat,Ahmedabad,57.78314454435426,🟡 Moderate,68.82844123543592,67.21253474854689,1.3259139463470324,100.0,3956.0,13298.0
Gujarat,Amreli,48.81853309296065,🟠 Needs Attention,20.91298947547876,89.52618453865338,0.6523604626147149,100.0,1202.0,5385.0
Gujarat,Anand,53.20751236235794,🟡 Moderate,34.814385973737934,90.46953046953047,0.583255811415773,100.0,2001.0,9056.0
Gujarat,Arvalli,44.81807559240098,🟠 Needs Attention,11.569998337099314,84.6846846846847,0.7036196804000487,100.0,665.0,2820.0
Gujarat,Banas Kantha,35.9978303662414,🟠 Needs Attention,2.644571048479843,58.56209150326797,2.255744703521827,100.0,152.0,448.0
Gujarat,Banaskantha,43.14705773852616,🟠 Needs Attention,27.420026134238373,57.970830691185796,1.7133689018327667,100.0,1576.0,4571.0
Gujarat,Bharuch,49.791500428391075,🟠 Needs Attention,23.470568055258607,90.2962962962963,0.7050237509576712,100.0,1349.0,6095.0
Gujarat,Bhavnagar,48.589162896380245,🟠 Needs Attention,32.22201040647809,74.7004856988667,0.9897533988805844,100.0,1852.0,6921.0
Gujarat,Botad,43.43251344687447,🟠 Needs Attention,7.272570383319569,84.29594272076372,0.7070266067506629,100.0,418.0,1766.0
Gujarat,Chhotaudepur,43.88562679646053,🟠 Needs Attention,9.29079565715945,83.47663551401868,0.9169168832320994,100.0,534.0,2233.0
Gujarat,Dahod,38.84869278395174,🟠 Needs Attention,16.006614240799053,53.876221498371336,2.310612548476769,100.0,920.0,2481.0
Gujarat,Dang,13.751088764974016,🔴 Critical,0.06959397495999586,0.0,15.030431331039956,49.863013698630134,4.0,0.0
Gujarat,Devbhumi Dwarka,41.81194839381077,🟠 Needs Attention,10.178118837899397,74.2320819112628,0.8019690585010149,100.0,585.0,2175.0
Gujarat,Dohad,39.06554183576674,🟠 Needs Attention,9.412585113339441,64.28044280442805,0.6866224026315582,100.0,541.0,1742.0
Gujarat,Gandhinagar,50.72699430548498,🟡 Moderate,21.017380437918753,97.0057899090157,0.6813307874217039,100.0,1208.0,5864.0
Gujarat,Gir Somnath,40.50941459618023,🟠 Needs Attention,13.170659761179218,65.19788918205805,1.0349774892478039,100.0,757.0,2471.0
Gujarat,Jamnagar,49.65838047166653,🟠 Needs Attention,29.281664964418262,82.87410926365796,0.62141466570627,100.0,1683.0,6978.0
Gujarat,Junagadh,50.247675393925036,🟡 Moderate,32.291604381438084,81.7555196553581,0.48525666261632583,100.0,1856.0,7591.0
Gujarat,Kachchh,51.93433467055859,🟡 Moderate,30.951920363458164,89.68539325842697,0.9096409876576139,100.0,1779.0,7982.0
Gujarat,Kheda,50.426424717737646,🟡 Moderate,34.79698747999794,79.28035982008996,0.668954074863107,100.0,2000.0,7932.0
Gujarat,Mahesana,50.15468415730619,🟡 Moderate,28.15076287131833,86.15194564546016,0.6858755381825986,100.0,1618.0,6974.0
Gujarat,Mahisagar,42.118523714786065,🟠 Needs Attention,10.891457081239354,74.64114832535886,0.7631980362981952,100.0,626.0,2340.0
Gujarat,Morbi,38.45249442572184,🟠 Needs Attention,8.61225440129949,61.814516129032256,1.6607562922957158,100.0,495.0,1533.0
Gujarat,Narmada,42.55408801961447,🟠 Needs Attention,8.560058920079493,79.10750507099391,0.8367763033685629,100.0,492.0,1950.0
Gujarat,Navsari,50.03464563046448,🟡 Moderate,16.33718562185903,100.0,0.5339597756271134,100.0,939.0,5385.0
Gujarat,Panch Mahals,45.438336777352816,🟠 Needs Attention,1.2352930555399266,100.0,0.2709954427633439,100.0,71.0,451.0
Gujarat,Panchmahals,45.48026411070364,🟠 Needs Attention,20.982583450438757,75.85749792874896,0.8844583735390709,100.0,1206.0,4578.0
Gujarat,Patan,43.123509125215506,🟠 Needs Attention,16.719952484139007,71.3097713097713,1.1203222101239183,100.0,961.0,3430.0
Gujarat,Porbandar,43.45308594851569,🟠 Needs Attention,9.255998669679451,81.98874296435272,0.716402426094713,100.0,532.0,2185.0
Gujarat,Rajkot,50.07079578540707,🟡 Moderate,35.70170915447788,76.30784218217242,1.1332899740824174,100.0,2052.0,7833.0
Gujarat,Sabar Kantha,45.734435159130726,🟠 Needs Attention,2.4357891235998554,99.71631205673759,0.2984816314654821,100.0,140.0,703.0
Gujarat,Sabarkantha,49.494233991067155,🟠 Needs Attention,29.33386044563826,82.19324244220509,0.583060987297613,100.0,1686.0,6933.0
Gujarat,Surat,55.70346157574121,🟡 Moderate,51.65612791405693,79.40067340067341,1.4258194054231181,100.0,2969.0,11791.0
Gujarat,Surendra Nagar,45.19879508390288,🟠 Needs Attention,26.062943622518453,68.6457638425617,0.8738841460276927,100.0,1498.0,5145.0
Gujarat,Surendranagar,45.64235742887465,🟠 Needs Attention,2.0008267800998816,100.0,0.168437579378714,100.0,115.0,782.0
Gujarat,Tapi,44.12349550656566,🟠 Needs Attention,13.536028129719197,79.66623876765084,0.5845095029487913,100.0,778.0,3103.0
Gujarat,The Dangs,38.96176159468028,🟠 Needs Attention,3.87986410401977,69.55357142857143,1.6376380253259801,100.0,223.0,779.0
Gujarat,Vadodara,55.34707227765947,🟡 Moderate,55.41420256189671,74.21845574387947,0.6727902924823566,100.0,3185.0,11823.0
Gujarat,Valsad,47.43036028655146,🟠 Needs Attention,22.28747048093868,82.07488299531981,0.9015935737596344,100.0,1281.0,5261.0
Haryana,Akhera,5.0,🔴 Critical,0.0,20.0,0.0,0.0,0.0,1.0
Haryana,Ambala,47.517114023290766,🟠 Needs Attention,26.21659024954288,77.6913425345044,0.9172052592072116,100.0,796.0,3096.0
Haryana,Bhiwani,50.59223970697707,🟡 Moderate,37.01940633226909,77.06666666666666,0.8790045625187197,100.0,1124.0,4335.0
Haryana,Charkhi Dadri,45.05437917997165,🟠 Needs Attention,13.437649273635042,83.81418092909536,0.2781566624291692,100.0,408.0,1714.0
Haryana,Faridabad,44.379771292036125,🟠 Needs Attention,26.842363132383724,62.32843137254902,2.979818036735028,100.0,815.0,2543.0
Haryana,Fatehabad,42.386223697904526,🟠 Needs Attention,18.87199272988451,65.29616724738676,1.6023362683699218,100.0,573.0,1874.0
Haryana,Gurgaon,50.50823187972698,🟡 Moderate,41.99265398010951,70.6269592476489,1.0147834951275911,100.0,1275.0,4506.0
Haryana,Gurugram,18.07630005621099,🔴 Critical,0.2305479042045228,0.0,32.13813178089441,49.863013698630134,7.0,0.0
Haryana,Hisar,45.976256810677455,🟠 Needs Attention,29.938292131701605,66.21978021978022,1.7592964648876963,100.0,909.0,3013.0
Haryana,Jhajjar,47.13912445736949,🟠 Needs Attention,26.644750643065564,75.72839506172839,0.8544019960708974,100.0,809.0,3067.0
Haryana,Jind,41.13125691262829,🟠 Needs Attention,22.198469633406912,56.08888888888889,1.7979752015359518,100.0,674.0,1893.0
Haryana,Kaithal,41.98032998654365,🟠 Needs Attention,19.82711976158896,62.32172470978441,1.8070515224834471,100.0,602.0,1879.0
Haryana,Karnal,43.95087882394358,🟠 Needs Attention,27.369329770565493,61.61057692307693,1.349742648018797,100.0,831.0,2563.0
Haryana,Kurukshetra,42.680689028588255,🟠 Needs Attention,20.61756971886161,64.81658692185009,1.1650855298690004,100.0,626.0,2032.0
Haryana,Mahendragarh,38.93463502260141,🟠 Needs Attention,16.731190762271083,54.184675834970534,1.47643534070981,100.0,508.0,1379.0
Haryana,Mewat,37.73324568529474,🟠 Needs Attention,14.129292986248613,50.32558139534884,3.652249762331794,100.0,429.0,1082.0
Haryana,Nuh,21.261997543958042,🔴 Critical,0.0658708297727208,0.0,51.65387668695422,41.64383561643835,2.0,0.0
Haryana,Palwal,38.11988947592572,🟠 Needs Attention,13.437649273635042,53.34963325183374,3.0047455235071006,100.0,408.0,1091.0
Haryana,Panchkula,49.670969394050246,🟠 Needs Attention,19.16841146386175,94.88850771869639,0.7932761008704972,100.0,582.0,2766.0
Haryana,Panipat,44.05436597967774,🟠 Needs Attention,19.530701027611716,70.94276094276094,1.8378617428159418,100.0,593.0,2107.0
Haryana,Rewari,45.96742889983036,🟠 Needs Attention,22.429017537611433,75.8651026392962,1.0897919148915158,100.0,681.0,2587.0
Haryana,Rohtak,46.04592771813449,🟠 Needs Attention,24.3722070159067,73.92712550607287,1.0099369473770656,100.0,740.0,2739.0
Haryana,Sirsa,44.23471667028466,🟠 Needs Attention,24.306336186133976,66.14343707713127,1.6278261806466061,100.0,738.0,2444.0
Haryana,Sonipat,47.39566634280952,🟠 Needs Attention,36.29482720476916,64.96826835902085,1.0606043664942173,100.0,1102.0,3583.0
Haryana,Yamuna Nagar,43.661598384771324,🟠 Needs Attention,23.91111120749765,64.4566712517194,1.4963888383687323,100.0,726.0,2343.0
Haryana,Yamunanagar,45.40097477425852,🟠 Needs Attention,1.2844811805680556,100.0,0.06252168035242484,100.0,39.0,346.0
Himachal Pradesh,Bilaspur,49.918491450736255,🟠 Needs Attention,16.149102849073888,100.0,0.2950423840563713,100.0,634.0,3528.0
Himachal Pradesh,Chamba,48.708673938782056,🟠 Needs Attention,20.351945073201946,89.9,0.5123616672858797,100.0,799.0,3596.0
Himachal Pradesh,Hamirpur,51.648194380846675,🟡 Moderate,21.98213842074253,100.0,0.21421141849564684,100.0,863.0,5701.0
Himachal Pradesh,Kangra,64.21905349332988,🟡 Moderate,63.78131472252526,100.0,0.338636306289228,100.0,2504.0,13855.0
Himachal Pradesh,Kinnaur,46.18908593657558,🟠 Needs Attention,3.820765658298238,100.0,0.17142495634445803,100.0,150.0,1405.0
Himachal Pradesh,Kullu,50.09896197322134,🟡 Moderate,16.709481812290964,100.0,0.3444697181362067,100.0,656.0,3569.0
Himachal Pradesh,Lahaul And Spiti,44.867361707969714,🟠 Needs Attention,0.07641531316596477,100.0,0.03528270265502337,99.17808219178083,3.0,95.0
Himachal Pradesh,Lahul And Spiti,45.503038209572615,🟠 Needs Attention,1.60472157648526,100.0,0.08648694650814273,100.0,63.0,931.0
Himachal Pradesh,Mandi,56.60924465461378,🟡 Moderate,38.38595898036964,100.0,0.3738278420115649,100.0,1507.0,8023.0
Himachal Pradesh,Shimla,53.41076840709363,🟡 Moderate,27.78970222135585,100.0,0.29543096274749403,100.0,1091.0,7275.0
Himachal Pradesh,Sirmaur,44.26923271174558,🟠 Needs Attention,15.512308572690847,77.77049180327869,0.6916687564746332,100.0,609.0,2372.0
Himachal Pradesh,Solan,50.063051168155816,🟡 Moderate,16.48023587279307,100.0,0.475921625271586,100.0,647.0,3507.0
Himachal Pradesh,Una,51.351936896060536,🟡 Moderate,20.886852265363704,100.0,0.34352486580568614,100.0,820.0,4565.0
Jammu and Kashmir,?,5.0,🔴 Critical,0.0,20.0,0.0,0.0,0.0,1.0
Jammu and Kashmir,Anantnag,48.320116652608974,🟠 Needs Attention,39.41529462362795,64.83116883116884,1.1509442309135134,100.0,769.0,2496.0
Jammu and Kashmir,Badgam,43.055244289091206,🟠 Needs Attention,19.01570130736797,68.9247311827957,0.47740440472758344,100.0,371.0,1282.0
Jammu and Kashmir,Bandipore,39.78800875139973,🟠 Needs Attention,13.480133271799936,61.515151515151516,1.4607235642874778,100.0,263.0,812.0
Jammu and Kashmir,Bandipur,23.04590417659532,🔴 Critical,0.10251051917718584,13.333333333333332,0.04233924318602805,98.35616438356163,2.0,2.0
Jammu and Kashmir,Baramula,49.858178424662995,🟠 Needs Attention,40.74793137293137,69.42211055276383,1.1130854983705294,100.0,795.0,2763.0
Jammu and Kashmir,Budgam,44.64276869205645,🟠 Needs Attention,15.581598914932245,78.09836065573771,1.7747954145693974,100.0,304.0,1191.0
Jammu and Kashmir,Doda,46.53305218626129,🟠 Needs Attention,31.573239906573235,67.26094003241491,0.9833808247423491,100.0,616.0,2075.0
Jammu and Kashmir,Ganderbal,40.995636304543176,🟠 Needs Attention,12.147496522496521,68.48739495798318,0.9181544331936851,100.0,237.0,815.0
Jammu and Kashmir,Jammu,67.44377724818236,🟡 Moderate,93.07955141288473,77.44634012107869,0.6333071761890657,100.0,1816.0,7036.0
Jammu and Kashmir,Kargil,42.43712903406353,🟠 Needs Attention,12.916325416325414,73.99209486166008,0.25683077500355533,100.0,252.0,936.0
Jammu and Kashmir,Kathua,50.516066481461756,🟡 Moderate,42.08056812223478,70.7785888077859,0.7889953713794063,100.0,821.0,2909.0
Jammu and Kashmir,Kishtwar,36.74167748325206,🟠 Needs Attention,9.738499321832654,53.29842931937173,1.9820814274373415,100.0,190.0,509.0
Jammu and Kashmir,Kulgam,42.13267681183194,🟠 Needs Attention,7.995820495820494,76.43312101910828,2.5026016332349075,100.0,156.0,600.0
Jammu and Kashmir,Kupwara,40.88285329896148,🟠 Needs Attention,22.244782661449324,54.5287356321839,2.3089383699228128,100.0,434.0,1186.0
Jammu and Kashmir,Leh,46.778200840866226,🟠 Needs Attention,5.689333814333813,100.0,0.2856027862643369,100.0,111.0,680.0
Jammu and Kashmir,Leh (Ladakh),43.59536001804058,🟠 Needs Attention,0.15376577876577874,95.0,0.07363346641048356,98.9041095890411,3.0,19.0
Jammu and Kashmir,Poonch,20.005292405398254,🔴 Critical,0.0,80.0,0.021169621593014026,0.0,0.0,4.0
Jammu and Kashmir,Pulwama,46.12995429915458,🟠 Needs Attention,23.987461487461484,74.49893390191897,1.235929509745573,100.0,468.0,1747.0
Jammu and Kashmir,Punch,38.227831742468084,🟠 Needs Attention,14.24896216562883,52.401433691756274,3.411138679361453,100.0,278.0,731.0
Jammu and Kashmir,Rajauri,45.03428142601866,🟠 Needs Attention,0.10251051917718584,100.0,0.014113081062009349,100.0,2.0,27.0
Jammu and Kashmir,Rajouri,47.10394591816805,🟠 Needs Attention,34.03349236682569,66.28571428571429,1.2898785467670901,100.0,664.0,2204.0
Jammu and Kashmir,Ramban,39.3260711338737,🟠 Needs Attention,14.812770021103352,57.103448275862064,2.425512234308704,100.0,289.0,828.0
Jammu and Kashmir,Reasi,43.03598931789277,🟠 Needs Attention,18.554403971070634,68.87052341597796,1.0081490903083523,100.0,362.0,1250.0
Jammu and Kashmir,Samba,47.0286281794991,🟠 Needs Attention,14.402727944394607,90.28368794326241,0.5475512414604655,100.0,281.0,1273.0
Jammu and Kashmir,Shopian,15.174536607891042,🔴 Critical,0.05125525958859292,0.0,20.746229161153742,49.863013698630134,1.0,0.0
Jammu and Kashmir,Shupiyan,35.82951383518663,🟠 Needs Attention,3.5366129116129112,54.28571428571429,4.788405561096749,100.0,69.0,190.0
Jammu and Kashmir,Srinagar,56.44610945144249,🟡 Moderate,59.558611641944964,73.55116079105761,0.7629430443783758,100.0,1162.0,4277.0
Jammu and Kashmir,Udhampur,49.929712690937286,🟠 Needs Attention,37.877636835970165,73.45945945945945,0.8062271011255008,100.0,739.0,2718.0
Jharkhand,Bokaro,52.03599654328778,🟡 Moderate,41.45668248894055,77.57575757575758,0.8202096106648725,100.0,1484.0,5760.0
Jharkhand,Chatra,37.72854448856579,🟠 Needs Attention,12.515224902321675,53.1403118040089,2.7555962674682415,100.0,448.0,1193.0
Jharkhand,Deoghar,42.317436090498084,🟠 Needs Attention,26.39930252833478,56.25792811839324,1.3326532095973744,100.0,945.0,2661.0
Jharkhand,Dhanbad,56.5852294373584,🟡 Moderate,60.06190522319553,73.53788935378893,0.7287421278100121,100.0,2150.0,7909.0
Jharkhand,Dumka,44.81518649586228,🟠 Needs Attention,31.23219071606168,60.697050938337796,1.085066185837277,100.0,1118.0,3396.0
Jharkhand,East Singhbhum,48.28175441189734,🟠 Needs Attention,40.227508614605384,63.59472588480222,1.259281425260678,100.0,1440.0,4582.0
Jharkhand,East Singhbum,17.38373878873692,🔴 Critical,0.11174307948501494,0.0,29.51045250066155,49.863013698630134,4.0,0.0
Jharkhand,Garhwa,41.78798216489977,🟠 Needs Attention,20.393112006015226,60.820793433652526,1.8594008187283069,100.0,730.0,2223.0
Jharkhand,Giridih,44.05017162604736,🟠 Needs Attention,34.919712339067175,52.48601119104716,1.8110205062616487,100.0,1250.0,3283.0
Jharkhand,Godda,40.6187032705365,🟠 Needs Attention,18.800773123353764,57.74480712166172,2.1690782124597767,100.0,673.0,1946.0
Jharkhand,Gumla,43.40466172545294,🟠 Needs Attention,26.81833907640359,60.22892819979188,1.2077118103355666,100.0,960.0,2894.0
Jharkhand,Hazaribag,47.111760986322444,🟠 Needs Attention,6.9001351581996735,100.0,0.16688175545015976,100.0,247.0,1377.0
Jharkhand,Hazaribagh,46.725951677169235,🟠 Needs Attention,32.88040113846565,66.4006791171477,1.0466462253704645,100.0,1177.0,3911.0
Jharkhand,Jamtara,36.9751771752873,🟠 Needs Attention,10.811142940175197,53.144329896907216,1.7830072760317626,100.0,387.0,1031.0
Jharkhand,Khunti,40.1566210368286,🟠 Needs Attention,12.068252584381614,65.03464203233256,1.1099390137238885,100.0,432.0,1408.0
Jharkhand,Kodarma,43.11131418101178,🟠 Needs Attention,4.1344939409455534,87.24832214765101,0.23554184726144514,100.0,148.0,650.0
Jharkhand,Koderma,37.801117460529944,🟠 Needs Attention,13.91201339588436,53.18637274549098,1.3236810215675663,100.0,498.0,1327.0
Jharkhand,Latehar,39.83583623062469,🟠 Needs Attention,14.023756475369376,61.07355864811133,1.4412785039441915,100.0,502.0,1536.0
Jharkhand,Lohardaga,40.79826275050581,🟠 Needs Attention,8.995317898543703,71.08359133126936,1.315078192501442,100.0,322.0,1148.0
Jharkhand,Pakaur,39.56002743172344,🟠 Needs Attention,3.072934685837911,74.23423423423424,0.3183538696540254,100.0,110.0,412.0
Jharkhand,Pakur,39.313837547775194,🟠 Needs Attention,10.83907871004645,62.210796915167094,2.0376588238779165,100.0,388.0,1210.0
Jharkhand,Palamau,45.53226964281575,🟠 Needs Attention,2.7935769871253737,98.61386138613861,0.16292480057394768,100.0,100.0,498.0
Jharkhand,Palamu,43.235572591478046,🟠 Needs Attention,27.516733323184933,57.8498985801217,2.07231179796856,100.0,985.0,2852.0
Jharkhand,Pashchimi Singhbhum,44.06631396369764,🟠 Needs Attention,4.86082395759815,89.94285714285715,0.4894099628156257,100.0,174.0,787.0
Jharkhand,Purbi Singhbhum,46.58789957839848,🟠 Needs Attention,16.00719613622839,86.96864111498257,0.17432183513726204,100.0,573.0,2496.0
Jharkhand,Ramgarh,47.55707829010939,🟠 Needs Attention,24.946642495029586,79.75391498881432,0.5384271775877373,100.0,893.0,3565.0
Jharkhand,Ranchi,50.26424140749688,🟡 Moderate,50.95484424516682,58.673972602739724,1.2371799330476436,100.0,1824.0,5354.0
Jharkhand,Sahebganj,40.29817263918242,🟠 Needs Attention,20.225497386787705,55.06206896551724,1.8600247270671915,100.0,724.0,1996.0
Jharkhand,Sahibganj,42.11182126231556,🟠 Needs Attention,2.9611916063528962,84.67289719626167,0.22095792537708386,100.0,106.0,453.0
Jharkhand,Seraikela-Kharsawan,47.830987687349165,🟠 Needs Attention,33.66260269486075,70.18242122719735,0.7464062883664112,100.0,1205.0,4232.0
Jharkhand,Simdega,38.46147478431761,🟠 Needs Attention,11.42572987734278,58.536585365853654,1.5984379186054347,100.0,409.0,1200.0
Jharkhand,West Singhbhum,45.6628732908337,🟠 Needs Attention,22.683845135458032,73.50553505535055,1.925343945434618,100.0,812.0,2988.0
Karnataka,Bagalkot,46.03016672052193,🟠 Needs Attention,29.832504822896002,67.58954501452081,0.732116080091735,100.0,2065.0,6982.0
Karnataka,Ballari,47.209595362437355,🟠 Needs Attention,17.321633550921213,87.51666666666667,0.5357545219772857,100.0,1199.0,5251.0
Karnataka,Bangalore,58.313883519411334,🟡 Moderate,51.22811724067275,91.44629264166902,0.3355007471690216,100.0,3546.0,16218.0
Karnataka,Bangalore Rural,41.25278746185559,🟠 Needs Attention,10.719476309243987,71.30551816958277,0.8422601067468182,100.0,742.0,2649.0
Karnataka,Belagavi,55.74767429672526,🟡 Moderate,53.3806805426638,78.5064935064935,0.42738702921097277,100.0,3695.0,14508.0
Karnataka,Belgaum,57.76421442648354,🟡 Moderate,48.58436499728778,92.40190249702735,0.3537172121614918,100.0,3363.0,15542.0
Karnataka,Bellary,47.63302420418967,🟠 Needs Attention,22.320203366282964,83.26002587322122,0.48782690399787454,100.0,1545.0,6436.0
Karnataka,Bengaluru,60.608855293465496,🟡 Moderate,76.6399215910234,69.53260459856766,0.9349106660662532,100.0,5305.0,18447.0
Karnataka,Bengaluru Rural,38.730579467542,🟠 Needs Attention,0.14446733570409687,87.27272727272727,3.9145859589793726,79.45205479452055,10.0,48.0
Karnataka,Bengaluru South,45.370469566990224,🟠 Needs Attention,1.199078886344004,100.0,0.042983604348101966,100.0,83.0,1263.0
Karnataka,Bengaluru Urban,15.598461424764292,🔴 Critical,1.4013331563297395,0.0,20.821834952557367,49.863013698630134,97.0,0.0
Karnataka,Bidar,41.6790868654426,🟠 Needs Attention,19.459750119341848,62.418397626112764,0.9462496924474135,100.0,1347.0,4207.0
Karnataka,Bijapur,47.054821754918535,🟠 Needs Attention,25.715185755329244,76.99045480067377,0.37060931260526636,100.0,1780.0,6856.0
Karnataka,Bijapur(Kar),42.91298474803011,🟠 Needs Attention,0.028893467140819373,93.33333333333334,0.03735815575237769,97.80821917808218,2.0,14.0
Karnataka,Chamarajanagar,45.87918392217634,🟠 Needs Attention,2.8748999805115276,100.0,0.06685571209152165,100.0,199.0,1103.0
Karnataka,Chamrajanagar,43.26640579325756,🟠 Needs Attention,11.55738685632775,78.65168539325842,0.545073552178516,100.0,800.0,3150.0
Karnataka,Chamrajnagar,46.25094195012792,🟠 Needs Attention,4.117319067566761,100.0,0.06298491943155832,100.0,285.0,1613.0
Karnataka,Chickmagalur,48.5153186588868,🟠 Needs Attention,11.586280323468568,100.0,0.15773824738491415,100.0,802.0,5186.0
Karnataka,Chikkaballapur,40.36233961302068,🟠 Needs Attention,14.894582311092385,62.86821705426356,0.7076426245082927,100.0,1031.0,3244.0
Karnataka,Chikkamagaluru,48.13929366242154,🟠 Needs Attention,10.242734101420467,100.0,0.2658937279815862,100.0,709.0,4194.0
Karnataka,Chikmagalur,45.56196497179693,🟠 Needs Attention,1.8347351634420304,100.0,0.04617769105728883,100.0,127.0,782.0
Karnataka,Chitradurga,45.30620026475117,🟠 Needs Attention,22.652478238402388,73.46080305927342,0.5810241136484148,100.0,1568.0,5763.0
Karnataka,Dakshina Kannada,56.01586722732577,🟡 Moderate,44.062537389749544,90.85545722713863,0.33296681446501303,100.0,3050.0,13860.0
Karnataka,Davanagere,46.65888267669014,🟠 Needs Attention,5.489758756755681,100.0,0.0478201986537525,100.0,380.0,2875.0
Karnataka,Davangere,46.462666753422745,🟠 Needs Attention,24.169385263295407,76.18876941457587,0.6586352831606157,100.0,1673.0,6377.0
Karnataka,Dharwad,45.34573448329965,🟠 Needs Attention,24.978402343238347,70.6242774566474,0.7845776646651869,100.0,1729.0,6109.0
Karnataka,Gadag,42.36968345558333,🟠 Needs Attention,18.37624510156112,66.73998428908091,0.6872554113790742,100.0,1272.0,4248.0
Karnataka,Gulbarga,45.92324439128072,🟠 Needs Attention,24.34274606614032,74.10438908659549,0.37729319915899256,100.0,1685.0,6247.0
Karnataka,Hasan,48.292123550069185,🟠 Needs Attention,10.921730579229722,100.0,0.062417505201064274,100.0,756.0,5392.0
Karnataka,Hassan,51.198942574267875,🟡 Moderate,20.29766066642561,100.0,0.4385774973607871,100.0,1405.0,7112.0
Karnataka,Haveri,44.59518743576899,🟠 Needs Attention,21.106677746368554,72.21614227086184,0.8365941765718693,100.0,1461.0,5279.0
